User_id,Extension,TipoMov,fecha
85,-9,1,5/14/2023 11:56
85,-7,0,5/20/2023 1:58
85,-5,1,6/8/2023 14:26
85,8,0,6/18/2023 17:32
85,8,1,6/24/2023 10:22
85,-7,0,7/6/2023 8:03
85,-6,1,7/7/2023 14:48
85,3,0,7/14/2023 14:10
85,3,1,7/17/2023 8:09
85,-7,0,7/19/2023 10:09
85,0,1,7/21/2023 10:25
85,-5,0,7/23/2023 9:08
85,-10,1,7/23/2023 12:35
85,2,0,7/27/2023 12:07
85,2,1,7/28/2023 4:43
85,1,0,7/29/2023 9:05
85,-10,1,8/11/2023 16:38
85,-3,0,8/14/2023 23:43
85,8,1,8/21/2023 19:22
85,-4,0,8/26/2023 10:43
85,2,1,9/8/2023 22:14
85,3,0,9/9/2023 4:02
85,2,1,9/13/2023 4:14
85,-5,0,9/19/2023 22:39
85,6,1,10/5/2023 12:39
85,9,0,10/8/2023 9:52
85,0,1,10/24/2023 14:50
85,5,0,10/24/2023 15:51
85,7,1,10/26/2023 6:18
85,9,0,10/30/2023 8:57
85,5,1,11/3/2023 0:06
85,-4,0,11/4/2023 23:16
85,-4,1,11/5/2023 7:07
85,-6,0,11/6/2023 11:24
85,3,1,11/13/2023 14:20
85,-10,0,11/13/2023 15:58
85,2,1,11/14/2023 13:07
85,4,0,11/15/2023 5:15
85,1,1,11/18/2023 3:39
85,-8,0,11/19/2023 18:56
85,-5,1,11/21/2023 13:47
85,4,0,11/23/2023 21:49
85,-10,1,11/24/2023 4:13
85,-10,0,11/25/2023 9:46
85,8,1,11/25/2023 12:41
85,0,0,11/27/2023 8:27
85,5,1,12/4/2023 10:42
85,-2,0,12/7/2023 8:26
85,4,1,12/7/2023 18:32
85,3,0,12/9/2023 13:34
85,8,1,12/19/2023 8:20
85,7,0,12/21/2023 0:31
85,8,1,12/23/2023 12:13
85,-1,0,12/27/2023 7:22
85,1,1,12/27/2023 15:56
85,-7,0,12/30/2023 8:39
85,-5,1,1/1/2024 20:37
85,3,0,1/10/2024 8:11
85,-9,1,1/10/2024 17:29
85,2,0,1/13/2024 14:33
85,-7,1,1/26/2024 7:13
85,1,0,2/3/2024 8:23
85,-1,1,2/10/2024 2:25
85,6,0,2/21/2024 23:32
85,5,1,3/4/2024 1:02
85,5,0,3/4/2024 9:52
85,3,1,3/14/2024 8:35
85,-2,0,3/22/2024 22:42
85,0,1,3/25/2024 1:51
85,5,0,4/10/2024 19:59
85,0,1,4/11/2024 6:25
85,3,0,4/16/2024 3:19
85,3,1,4/23/2024 21:11
85,6,0,4/29/2024 4:47
85,-10,1,5/6/2024 10:23
85,1,0,5/8/2024 6:35
85,-2,1,5/12/2024 5:38
85,4,0,5/18/2024 6:38
85,4,1,5/19/2024 15:24
85,-6,0,5/20/2024 16:10
85,6,1,5/20/2024 17:10
85,-5,0,5/24/2024 0:46
85,3,1,5/25/2024 2:31
85,8,0,5/28/2024 22:22
85,-5,1,5/29/2024 1:43
85,1,0,6/15/2024 1:17
85,-10,1,6/15/2024 3:55
85,4,0,6/16/2024 21:20
85,6,1,6/22/2024 22:24
85,5,0,6/23/2024 19:10
85,0,1,6/28/2024 10:11
85,-6,0,7/4/2024 22:06
85,5,1,7/6/2024 7:29
85,-9,0,7/15/2024 12:52
85,-1,1,7/18/2024 1:42
85,-10,0,7/21/2024 8:38
85,-8,1,7/22/2024 20:31
85,-3,0,7/26/2024 4:02
85,-4,1,7/26/2024 15:12
85,5,0,7/30/2024 2:44
85,-3,1,7/31/2024 1:11
85,7,0,8/3/2024 7:35
85,8,1,8/6/2024 13:24
85,-8,0,8/11/2024 14:47
85,-10,1,8/20/2024 2:01
85,6,0,8/25/2024 11:49
85,-5,1,8/29/2024 10:00
85,-5,0,8/31/2024 6:57
85,-2,1,9/1/2024 18:34
85,7,0,9/16/2024 9:42
85,1,1,9/24/2024 9:29
85,-5,0,9/29/2024 1:07
85,9,1,9/29/2024 22:39
86,-7,0,1/6/2023 9:35
86,-6,1,1/7/2023 20:47
86,-2,0,1/10/2023 4:21
86,-2,1,1/15/2023 10:22
86,-10,0,1/22/2023 2:03
86,-9,1,1/22/2023 2:50
86,-5,0,1/22/2023 19:24
86,5,1,1/26/2023 19:33
86,4,0,2/7/2023 6:46
86,5,1,2/9/2023 16:23
86,-3,0,2/13/2023 5:37
86,-1,1,2/21/2023 2:08
86,1,0,2/23/2023 15:46
86,6,1,3/1/2023 0:26
86,4,0,3/3/2023 7:58
86,-8,1,3/7/2023 11:34
86,1,0,3/9/2023 13:35
86,5,1,3/10/2023 17:24
86,2,0,3/13/2023 7:41
86,2,1,4/3/2023 7:36
86,4,0,4/10/2023 15:12
86,9,1,4/16/2023 2:47
86,-2,0,4/16/2023 21:08
86,-10,1,4/19/2023 22:44
86,1,0,4/25/2023 11:34
86,3,1,4/26/2023 6:10
86,-3,0,4/28/2023 2:37
86,-7,1,5/2/2023 13:02
86,1,0,5/6/2023 4:12
86,-6,1,5/6/2023 18:31
86,5,0,5/23/2023 5:52
86,-8,1,5/23/2023 19:07
86,-2,0,5/30/2023 11:42
86,-1,1,6/4/2023 20:29
86,-1,0,6/5/2023 0:34
86,-3,1,6/7/2023 0:44
86,4,0,6/13/2023 22:36
86,0,1,6/14/2023 11:58
86,-4,0,6/14/2023 23:05
86,-7,1,6/21/2023 12:04
86,-6,0,6/29/2023 10:40
86,3,1,6/29/2023 16:06
86,-1,0,7/1/2023 8:49
86,-5,1,7/2/2023 20:44
86,-10,0,7/4/2023 11:34
86,-10,1,7/6/2023 15:52
86,1,0,7/7/2023 19:22
86,-10,1,7/10/2023 18:09
86,0,0,7/11/2023 20:30
86,0,1,7/19/2023 0:49
86,3,0,7/21/2023 15:29
86,1,1,7/22/2023 6:22
86,6,0,8/2/2023 22:15
86,-2,1,8/9/2023 22:51
86,-6,0,8/14/2023 11:57
86,-2,1,8/16/2023 15:01
86,-3,0,8/25/2023 6:39
86,-4,1,8/26/2023 21:41
86,-4,0,9/1/2023 8:56
86,-1,1,9/2/2023 1:54
86,1,0,9/17/2023 15:58
86,-6,1,9/22/2023 3:01
86,7,0,9/26/2023 11:25
86,-6,1,9/29/2023 20:26
86,6,0,10/4/2023 2:58
86,-1,1,10/13/2023 11:46
86,5,0,10/24/2023 0:04
86,2,1,10/26/2023 19:46
86,-10,0,10/27/2023 2:34
86,4,1,10/28/2023 16:30
86,8,0,10/31/2023 22:45
86,6,1,11/2/2023 19:15
86,4,0,11/3/2023 8:10
86,5,1,11/11/2023 0:52
86,-8,0,11/11/2023 10:17
86,-2,1,11/19/2023 15:50
86,-7,0,11/24/2023 23:50
86,6,1,11/25/2023 5:17
86,-8,0,12/14/2023 6:31
86,6,1,12/17/2023 2:49
86,-8,0,12/19/2023 15:46
86,3,1,12/23/2023 3:47
86,3,0,12/25/2023 18:25
86,5,1,1/1/2024 19:52
86,1,0,1/27/2024 10:48
86,-3,1,2/7/2024 15:35
86,8,0,2/8/2024 6:17
86,7,1,2/11/2024 14:27
86,2,0,2/15/2024 4:22
86,-8,1,2/15/2024 17:17
86,-5,0,2/16/2024 13:59
86,3,1,2/25/2024 21:43
86,-6,0,2/26/2024 6:08
86,9,1,3/1/2024 11:06
86,1,0,3/3/2024 11:19
86,-3,1,3/8/2024 6:50
86,-9,0,3/8/2024 21:00
86,-8,1,3/9/2024 20:34
86,-1,0,3/14/2024 22:56
86,-2,1,3/16/2024 17:56
86,1,0,3/19/2024 12:06
86,-9,1,3/23/2024 23:51
86,-7,0,3/25/2024 1:51
86,0,1,3/27/2024 10:03
86,-4,0,3/30/2024 4:30
86,-5,1,4/9/2024 0:27
86,0,0,4/20/2024 20:59
86,-7,1,4/21/2024 12:50
86,5,0,5/8/2024 3:25
86,4,1,5/19/2024 8:19
86,-3,0,5/21/2024 1:40
86,9,1,5/22/2024 15:28
86,5,0,5/23/2024 4:34
86,-4,1,5/27/2024 13:41
86,9,0,6/1/2024 11:42
86,-3,1,6/4/2024 11:40
86,6,0,6/5/2024 8:41
86,-5,1,6/10/2024 12:17
86,2,0,6/16/2024 7:18
86,6,1,6/17/2024 20:46
86,9,0,6/19/2024 11:20
86,-3,1,7/2/2024 10:45
86,8,0,7/2/2024 19:40
86,9,1,7/3/2024 4:22
86,8,0,7/9/2024 12:29
86,-10,1,7/14/2024 20:04
86,-7,0,7/17/2024 11:07
86,-5,1,7/25/2024 10:23
86,-7,0,7/25/2024 14:56
86,-2,1,7/25/2024 15:30
86,4,0,7/30/2024 12:36
86,6,1,7/31/2024 0:50
86,-4,0,8/3/2024 23:06
86,-2,1,8/4/2024 8:45
86,8,0,8/6/2024 15:37
86,-6,1,8/13/2024 10:00
86,-6,0,8/13/2024 14:32
86,6,1,8/15/2024 14:00
86,-10,0,8/16/2024 22:48
86,3,1,8/22/2024 15:05
86,-5,0,8/24/2024 1:52
86,-2,1,9/3/2024 12:26
86,-10,0,9/4/2024 20:40
86,-8,1,9/11/2024 13:52
86,-9,0,9/13/2024 0:12
86,-2,1,9/26/2024 20:19
86,-1,0,9/28/2024 5:39
86,4,1,9/29/2024 11:47
86,-1,0,9/29/2024 16:57
87,0,1,1/10/2023 8:44
87,7,0,1/12/2023 6:20
87,5,1,1/12/2023 13:24
87,-8,0,1/12/2023 23:58
87,-10,1,1/14/2023 22:43
87,-2,0,1/27/2023 1:16
87,2,1,2/3/2023 2:33
87,0,0,2/4/2023 22:46
87,-10,1,2/5/2023 3:51
87,2,0,2/7/2023 5:22
87,3,1,2/7/2023 9:16
87,-3,0,2/11/2023 14:18
87,-4,1,2/21/2023 8:59
87,0,0,3/17/2023 18:35
87,0,1,3/18/2023 18:37
87,5,0,3/26/2023 1:30
87,-8,1,3/26/2023 22:01
87,3,0,4/10/2023 18:21
87,8,1,4/15/2023 21:09
87,-7,0,4/18/2023 15:01
87,2,1,4/24/2023 21:17
87,1,0,4/29/2023 14:04
87,1,1,5/2/2023 16:58
87,9,0,5/16/2023 23:55
87,9,1,5/17/2023 2:14
87,-1,0,5/19/2023 22:13
87,-3,1,5/26/2023 12:18
87,2,0,6/3/2023 9:23
87,5,1,6/11/2023 6:49
87,-6,0,6/21/2023 5:23
87,-6,1,6/21/2023 11:45
87,-7,0,6/21/2023 20:49
87,-3,1,6/29/2023 5:12
87,0,0,7/3/2023 8:27
87,8,1,7/6/2023 10:46
87,0,0,7/11/2023 2:16
87,-7,1,7/15/2023 10:10
87,0,0,7/23/2023 11:04
87,-9,1,7/23/2023 17:58
87,-6,0,7/25/2023 15:22
87,-10,1,7/26/2023 7:02
87,-8,0,7/31/2023 9:40
87,-3,1,8/4/2023 3:34
87,-8,0,8/4/2023 15:35
87,4,1,8/8/2023 7:08
87,2,0,8/9/2023 2:06
87,-9,1,8/15/2023 4:57
87,-10,0,8/18/2023 0:19
87,0,1,8/19/2023 8:18
87,2,0,8/23/2023 2:17
87,-3,1,8/27/2023 3:17
87,-8,0,8/28/2023 23:06
87,5,1,8/31/2023 0:50
87,1,0,8/31/2023 16:38
87,1,1,9/1/2023 5:01
87,2,0,9/9/2023 20:08
87,6,1,9/9/2023 22:43
87,9,0,9/17/2023 7:44
87,0,1,9/18/2023 15:40
87,-7,0,9/18/2023 19:27
87,-10,1,9/23/2023 16:35
87,5,0,9/25/2023 18:37
87,8,1,9/29/2023 8:58
87,4,0,9/29/2023 10:14
87,7,1,10/1/2023 1:52
87,-10,0,10/2/2023 1:52
87,7,1,10/5/2023 21:43
87,9,0,10/7/2023 4:08
87,-9,1,10/9/2023 17:18
87,0,0,10/9/2023 18:14
87,2,1,10/11/2023 23:11
87,-4,0,10/16/2023 0:31
87,-1,1,10/16/2023 15:25
87,1,0,10/24/2023 11:30
87,6,1,10/24/2023 23:05
87,-6,0,10/25/2023 9:05
87,-8,1,10/27/2023 10:35
87,0,0,10/31/2023 15:24
87,-3,1,11/3/2023 10:17
87,-1,0,11/5/2023 10:41
87,7,1,11/6/2023 23:22
87,5,0,11/7/2023 3:39
87,2,1,11/8/2023 15:33
87,5,0,11/9/2023 15:43
87,9,1,11/15/2023 2:35
87,-2,0,11/15/2023 8:19
87,-1,1,12/4/2023 13:15
87,0,0,12/6/2023 20:30
87,4,1,12/8/2023 19:24
87,-9,0,12/9/2023 11:47
87,-2,1,12/10/2023 21:14
87,-4,0,12/16/2023 7:34
87,3,1,12/23/2023 17:56
87,-10,0,12/27/2023 22:37
87,-7,1,12/30/2023 10:20
87,9,0,12/30/2023 17:33
87,6,1,1/3/2024 0:55
87,-8,0,1/10/2024 23:13
87,-6,1,1/18/2024 23:48
87,-3,0,1/25/2024 1:40
87,4,1,1/28/2024 18:40
87,-9,0,1/29/2024 12:49
87,-1,1,2/2/2024 6:01
87,-4,0,2/3/2024 3:16
87,-3,1,2/4/2024 3:26
87,0,0,2/5/2024 10:58
87,-6,1,2/7/2024 7:23
87,8,0,2/8/2024 20:24
87,-4,1,2/14/2024 3:22
87,-8,0,2/16/2024 10:57
87,0,1,2/16/2024 22:45
87,-10,0,3/1/2024 22:30
87,-2,1,3/11/2024 16:56
87,-10,0,3/16/2024 22:40
87,4,1,3/17/2024 7:04
87,-3,0,3/20/2024 18:21
87,3,1,3/21/2024 17:25
87,3,0,3/26/2024 21:42
87,-1,1,3/26/2024 23:51
87,-8,0,4/1/2024 0:00
87,-1,1,4/3/2024 7:57
87,4,0,4/4/2024 16:29
87,0,1,4/4/2024 22:02
87,1,0,4/9/2024 5:56
87,5,1,4/9/2024 14:09
87,-1,0,4/10/2024 5:51
87,0,1,4/17/2024 20:40
87,-7,0,4/17/2024 22:24
87,3,1,4/18/2024 16:00
87,-6,0,4/20/2024 1:17
87,-9,1,4/21/2024 8:02
87,-3,0,4/24/2024 9:41
87,-3,1,5/3/2024 18:15
87,-2,0,5/6/2024 15:20
87,-7,1,5/11/2024 2:23
87,-3,0,5/17/2024 7:48
87,-8,1,5/21/2024 18:01
87,1,0,5/24/2024 23:09
87,5,1,5/27/2024 13:44
87,8,0,5/27/2024 22:14
87,-5,1,5/27/2024 22:59
87,3,0,5/28/2024 0:15
87,7,1,5/29/2024 2:16
87,6,0,6/1/2024 22:26
87,0,1,6/8/2024 7:28
87,9,0,6/11/2024 0:55
87,2,1,6/11/2024 2:32
87,8,0,6/12/2024 17:21
87,-9,1,6/15/2024 18:33
87,3,0,6/18/2024 17:30
87,-2,1,6/20/2024 19:03
87,-6,0,7/3/2024 8:39
87,4,1,7/6/2024 0:21
87,-5,0,7/7/2024 4:53
87,-6,1,7/9/2024 11:54
87,8,0,7/22/2024 4:07
87,2,1,8/21/2024 22:41
87,8,0,8/23/2024 8:40
87,7,1,8/23/2024 12:57
87,7,0,9/8/2024 12:55
87,-4,1,9/17/2024 19:27
87,-2,0,9/22/2024 11:24
87,4,1,9/23/2024 1:51
87,-1,0,9/23/2024 2:33
87,-7,1,9/28/2024 18:45
87,-4,0,9/30/2024 11:49
88,-5,1,1/3/2023 7:06
88,1,0,1/8/2023 14:37
88,-7,1,1/30/2023 7:01
88,-1,0,2/2/2023 5:42
88,-4,1,2/3/2023 17:04
88,9,0,2/4/2023 3:52
88,-8,1,2/7/2023 22:59
88,-4,0,2/11/2023 20:19
88,-3,1,2/11/2023 22:27
88,-8,0,2/15/2023 5:41
88,2,1,2/15/2023 12:40
88,2,0,2/15/2023 14:30
88,0,1,2/17/2023 6:45
88,1,0,2/20/2023 14:16
88,1,1,2/22/2023 16:18
88,5,0,2/26/2023 15:50
88,-4,1,3/11/2023 10:47
88,-9,0,3/13/2023 20:07
88,-9,1,3/19/2023 16:36
88,-2,0,3/30/2023 0:47
88,-3,1,4/2/2023 9:38
88,-8,0,4/6/2023 9:31
88,5,1,4/7/2023 1:14
88,-5,0,4/8/2023 7:35
88,-4,1,4/11/2023 10:57
88,1,0,4/12/2023 2:29
88,-6,1,4/26/2023 10:53
88,-3,0,4/26/2023 17:31
88,-1,1,4/27/2023 6:31
88,8,0,4/27/2023 20:36
88,4,1,4/28/2023 1:06
88,0,0,5/5/2023 9:05
88,-2,1,5/9/2023 19:50
88,0,0,5/10/2023 22:02
88,4,1,5/11/2023 9:52
88,4,0,5/12/2023 7:17
88,-5,1,5/13/2023 13:07
88,-8,0,5/18/2023 3:05
88,-6,1,5/19/2023 14:04
88,5,0,5/25/2023 21:16
88,4,1,5/26/2023 11:06
88,7,0,6/1/2023 13:03
88,-5,1,6/10/2023 14:13
88,-9,0,6/13/2023 5:46
88,9,1,6/16/2023 3:39
88,1,0,6/20/2023 3:03
88,-5,1,6/23/2023 3:03
88,2,0,6/27/2023 4:20
88,-7,1,6/28/2023 16:47
88,-7,0,7/14/2023 10:28
88,4,1,7/19/2023 0:17
88,-6,0,7/20/2023 16:30
88,2,1,7/22/2023 13:50
88,6,0,7/22/2023 21:18
88,6,1,7/27/2023 6:50
88,2,0,7/29/2023 2:18
88,-4,1,7/29/2023 12:01
88,-6,0,7/29/2023 19:52
88,4,1,8/4/2023 3:14
88,7,0,8/5/2023 5:50
88,-4,1,8/11/2023 23:19
88,-2,0,8/17/2023 19:11
88,-2,1,8/20/2023 17:25
88,-4,0,8/25/2023 3:01
88,9,1,9/3/2023 4:17
88,4,0,9/5/2023 18:40
88,1,1,9/10/2023 5:45
88,-3,0,9/14/2023 11:07
88,-7,1,9/17/2023 1:39
88,-10,0,9/21/2023 21:44
88,-4,1,9/30/2023 18:42
88,-2,0,10/16/2023 10:05
88,-10,1,10/30/2023 15:18
88,5,0,11/1/2023 14:51
88,0,1,11/17/2023 9:09
88,-10,0,11/26/2023 13:03
88,4,1,12/4/2023 20:54
88,-5,0,12/7/2023 11:12
88,0,1,12/9/2023 22:44
88,2,0,12/10/2023 1:33
88,8,1,12/13/2023 4:01
88,6,0,12/14/2023 23:54
88,7,1,12/20/2023 2:53
88,-4,0,12/27/2023 11:12
88,-10,1,12/30/2023 7:13
88,4,0,12/30/2023 20:55
88,9,1,12/31/2023 12:54
88,3,0,1/2/2024 11:25
88,-4,1,1/4/2024 21:13
88,4,0,1/5/2024 2:05
88,4,1,1/11/2024 14:42
88,-6,0,1/12/2024 23:18
88,-10,1,1/13/2024 23:53
88,3,0,1/16/2024 1:46
88,-2,1,1/23/2024 3:14
88,-8,0,1/24/2024 10:05
88,-3,1,1/25/2024 18:14
88,-7,0,1/27/2024 17:57
88,1,1,1/29/2024 5:44
88,0,0,2/12/2024 1:41
88,8,1,2/12/2024 21:18
88,6,0,2/13/2024 4:09
88,-9,1,2/19/2024 6:00
88,-8,0,2/20/2024 0:20
88,2,1,2/20/2024 1:23
88,-6,0,2/24/2024 11:12
88,-7,1,2/25/2024 0:17
88,0,0,2/26/2024 6:31
88,1,1,3/2/2024 4:01
88,-8,0,3/13/2024 5:45
88,-10,1,3/24/2024 0:11
88,-7,0,3/25/2024 2:40
88,-7,1,3/27/2024 5:14
88,-1,0,3/30/2024 3:34
88,-4,1,4/8/2024 3:39
88,7,0,4/14/2024 8:46
88,-5,1,4/15/2024 6:33
88,-10,0,4/18/2024 13:57
88,4,1,5/1/2024 2:20
88,-7,0,5/5/2024 2:59
88,-6,1,5/12/2024 21:07
88,9,0,5/13/2024 7:51
88,2,1,5/21/2024 8:51
88,5,0,5/24/2024 15:53
88,6,1,5/28/2024 4:02
88,-1,0,5/30/2024 15:20
88,-4,1,5/30/2024 16:04
88,3,0,6/9/2024 21:50
88,-7,1,6/15/2024 0:34
88,-5,0,6/15/2024 5:55
88,-1,1,6/18/2024 20:57
88,-3,0,6/19/2024 2:49
88,5,1,6/20/2024 16:44
88,1,0,6/24/2024 6:37
88,7,1,6/28/2024 10:36
88,-8,0,7/2/2024 7:18
88,-2,1,7/2/2024 11:18
88,4,0,7/6/2024 5:51
88,-9,1,7/7/2024 23:30
88,2,0,7/8/2024 9:33
88,-3,1,7/11/2024 11:54
88,0,0,7/18/2024 15:47
88,-3,1,7/22/2024 11:38
88,6,0,8/1/2024 21:40
88,-9,1,8/6/2024 12:45
88,3,0,8/6/2024 22:35
88,-6,1,8/9/2024 7:15
88,-3,0,8/9/2024 16:49
88,9,1,8/14/2024 13:13
88,9,0,8/19/2024 0:59
88,-10,1,8/20/2024 2:47
88,-6,0,8/23/2024 8:39
88,-1,1,8/25/2024 15:54
88,-3,0,9/1/2024 9:43
88,6,1,9/1/2024 12:16
88,-2,0,9/5/2024 20:26
88,-5,1,9/14/2024 15:10
88,9,0,9/22/2024 12:41
88,7,1,9/27/2024 18:41
88,-5,0,9/28/2024 19:12
88,0,1,9/29/2024 0:33
89,2,0,1/2/2023 5:57
89,-1,1,1/2/2023 13:44
89,-3,0,1/4/2023 19:43
89,-6,1,1/4/2023 23:23
89,-3,0,1/7/2023 12:31
89,5,1,1/12/2023 15:26
89,2,0,1/14/2023 17:25
89,8,1,1/15/2023 2:24
89,3,0,1/17/2023 20:30
89,4,1,2/7/2023 19:41
89,-6,0,2/10/2023 14:50
89,6,1,2/15/2023 16:39
89,-4,0,2/17/2023 5:29
89,-8,1,2/19/2023 0:21
89,2,0,2/24/2023 13:03
89,0,1,3/2/2023 18:44
89,-5,0,3/8/2023 20:05
89,9,1,3/19/2023 4:48
89,-1,0,3/23/2023 6:13
89,0,1,4/4/2023 21:01
89,-3,0,4/7/2023 11:54
89,6,1,4/7/2023 18:59
89,-9,0,4/9/2023 4:44
89,8,1,4/12/2023 16:29
89,-3,0,4/19/2023 13:01
89,5,1,4/21/2023 11:20
89,0,0,4/25/2023 23:40
89,-7,1,4/27/2023 7:27
89,6,0,5/3/2023 12:29
89,-5,1,5/3/2023 15:42
89,-8,0,5/16/2023 1:35
89,-4,1,5/18/2023 10:22
89,6,0,5/19/2023 3:58
89,7,1,5/20/2023 20:11
89,-8,0,5/23/2023 10:07
89,0,1,5/31/2023 20:25
89,-1,0,5/31/2023 22:05
89,5,1,6/5/2023 14:53
89,-5,0,6/9/2023 6:29
89,-2,1,6/13/2023 21:07
89,-4,0,6/14/2023 16:27
89,-1,1,6/16/2023 7:01
89,-4,0,6/22/2023 22:41
89,-5,1,6/25/2023 12:17
89,6,0,6/28/2023 10:45
89,2,1,6/29/2023 7:08
89,-4,0,6/30/2023 3:57
89,-4,1,7/2/2023 0:30
89,0,0,7/8/2023 11:33
89,-10,1,7/17/2023 13:12
89,-5,0,7/24/2023 10:46
89,-9,1,7/29/2023 8:29
89,8,0,7/29/2023 12:32
89,-8,1,7/30/2023 1:41
89,-8,0,8/1/2023 8:01
89,-9,1,8/1/2023 21:05
89,-9,0,8/4/2023 5:09
89,2,1,8/9/2023 22:31
89,-7,0,8/10/2023 20:03
89,8,1,8/17/2023 23:18
89,-4,0,8/19/2023 6:22
89,0,1,8/24/2023 7:44
89,-3,0,9/1/2023 1:50
89,-4,1,9/1/2023 19:02
89,-7,0,9/5/2023 20:32
89,-2,1,9/9/2023 6:13
89,-1,0,9/9/2023 10:55
89,0,1,9/10/2023 4:08
89,-10,0,9/10/2023 6:31
89,-7,1,9/11/2023 3:42
89,4,0,9/12/2023 22:54
89,-2,1,9/21/2023 23:07
89,-7,0,9/26/2023 18:00
89,-3,1,10/2/2023 14:21
89,-9,0,10/3/2023 14:39
89,-6,1,10/8/2023 7:31
89,-4,0,10/20/2023 2:38
89,-9,1,10/30/2023 10:31
89,5,0,11/1/2023 18:28
89,-2,1,11/12/2023 10:06
89,4,0,11/15/2023 23:23
89,-8,1,11/22/2023 20:42
89,-2,0,11/24/2023 11:12
89,5,1,11/30/2023 14:44
89,8,0,12/5/2023 18:19
89,1,1,12/18/2023 2:50
89,4,0,12/18/2023 6:01
89,5,1,12/26/2023 20:18
89,-9,0,1/1/2024 13:58
89,-8,1,1/6/2024 4:59
89,-7,0,1/10/2024 12:58
89,3,1,1/10/2024 19:19
89,-3,0,1/17/2024 8:53
89,2,1,1/25/2024 10:29
89,-3,0,1/29/2024 2:52
89,-6,1,1/31/2024 11:28
89,2,0,2/4/2024 8:22
89,8,1,2/10/2024 4:03
89,3,0,2/12/2024 16:05
89,5,1,2/15/2024 2:37
89,0,0,2/17/2024 6:18
89,-6,1,2/19/2024 17:42
89,-9,0,2/28/2024 0:16
89,5,1,2/29/2024 20:23
89,0,0,3/2/2024 17:20
89,-5,1,3/3/2024 13:17
89,-10,0,3/6/2024 20:37
89,-5,1,3/9/2024 13:36
89,3,0,3/23/2024 11:33
89,6,1,3/23/2024 17:46
89,-8,0,3/25/2024 6:42
89,-6,1,4/8/2024 9:25
89,0,0,4/14/2024 2:49
89,4,1,4/14/2024 14:24
89,9,0,4/21/2024 22:02
89,8,1,5/1/2024 14:20
89,-2,0,5/2/2024 19:14
89,6,1,5/4/2024 1:16
89,-6,0,5/8/2024 12:33
89,-6,1,5/13/2024 18:40
89,7,0,5/14/2024 13:21
89,-6,1,5/15/2024 15:28
89,2,0,5/17/2024 8:19
89,2,1,5/22/2024 12:58
89,2,0,5/24/2024 6:02
89,-8,1,5/29/2024 15:55
89,6,0,5/30/2024 13:35
89,2,1,6/2/2024 6:03
89,-9,0,6/2/2024 11:45
89,-9,1,6/5/2024 3:16
89,-7,0,6/8/2024 8:22
89,-4,1,6/9/2024 22:38
89,3,0,6/12/2024 17:30
89,-4,1,6/14/2024 12:45
89,-6,0,6/16/2024 12:35
89,6,1,6/18/2024 15:53
89,0,0,6/19/2024 1:34
89,-10,1,6/19/2024 5:44
89,6,0,7/4/2024 3:31
89,4,1,7/5/2024 8:50
89,0,0,7/9/2024 23:56
89,5,1,7/12/2024 14:34
89,6,0,7/23/2024 17:25
89,-7,1,7/24/2024 11:32
89,-6,0,7/30/2024 9:46
89,-9,1,7/31/2024 4:09
89,0,0,8/1/2024 7:02
89,4,1,8/2/2024 0:30
89,-4,0,8/10/2024 12:57
89,6,1,8/15/2024 8:58
89,3,0,8/24/2024 2:07
89,-6,1,8/30/2024 15:12
89,4,0,9/6/2024 14:53
89,4,1,9/11/2024 6:56
89,-9,0,9/12/2024 5:17
89,-9,1,9/23/2024 12:08
89,-8,0,9/23/2024 15:22
89,-8,1,9/27/2024 22:52
90,-6,0,1/3/2023 9:07
90,-3,1,1/7/2023 17:51
90,2,0,1/10/2023 7:43
90,6,1,1/14/2023 15:32
90,8,0,1/17/2023 3:36
90,-7,1,1/26/2023 1:41
90,3,0,1/30/2023 5:50
90,2,1,2/1/2023 19:56
90,-7,0,2/2/2023 16:32
90,7,1,2/2/2023 23:43
90,-4,0,2/6/2023 16:14
90,-1,1,2/6/2023 21:29
90,9,0,2/10/2023 20:19
90,-3,1,2/15/2023 3:02
90,-3,0,2/17/2023 6:24
90,-8,1,2/18/2023 23:11
90,9,0,2/20/2023 4:55
90,-2,1,2/28/2023 20:04
90,-4,0,3/2/2023 0:10
90,-3,1,3/2/2023 12:39
90,-4,0,3/3/2023 5:42
90,0,1,3/14/2023 19:52
90,-5,0,3/16/2023 2:40
90,-5,1,3/25/2023 0:18
90,2,0,3/27/2023 2:47
90,-7,1,3/27/2023 21:21
90,6,0,3/29/2023 2:47
90,-4,1,3/30/2023 12:20
90,-8,0,4/2/2023 8:52
90,4,1,4/8/2023 2:13
90,-4,0,4/9/2023 17:58
90,-1,1,4/19/2023 16:22
90,9,0,4/28/2023 12:43
90,-3,1,4/30/2023 11:24
90,2,0,5/3/2023 14:53
90,-2,1,5/6/2023 22:46
90,-5,0,5/11/2023 5:39
90,-4,1,5/21/2023 22:11
90,7,0,5/22/2023 23:38
90,-10,1,5/24/2023 9:59
90,8,0,5/25/2023 22:36
90,6,1,5/31/2023 23:06
90,9,0,6/6/2023 16:59
90,-3,1,6/6/2023 23:28
90,9,0,6/21/2023 15:14
90,-2,1,6/22/2023 1:25
90,-7,0,6/26/2023 17:57
90,6,1,7/4/2023 18:07
90,-2,0,7/8/2023 5:58
90,4,1,7/30/2023 3:23
90,-5,0,8/4/2023 2:17
